crdb;brand;folder;name;seasons;name_source;seasons_source;prestige_cup_info;remark
McLaren_720SSpiderReward_2019;McLaren;McLaren 720S Spider;McLaren 720S Spider;090;repository;repository;;
McLaren_720SSpiderRewardRecycled_2019;McLaren;McLaren 720S Spider;Mclaren 720S Spider;090;repository;repository;;
McLaren_720STNR_2017;McLaren;McLaren 720S (TNR);McLaren 720S;;repository;;;
McLaren_750SReward_2023;McLaren;McLaren 750S;McLaren 750S;227;repository;repository;;
McLaren_750SRewardRecycled_2023;McLaren;McLaren 750S;McLaren 750S;227;repository;repository;;
McLaren_765LT_2021;McLaren;McLaren 765LT;McLaren 765LT;;repository;;;
McLaren_765LTSpiderReward_2021;McLaren;765LT Spider;McLaren 765LT Spider;141;repository;repository;;
McLaren_765LTSpiderRewardRecycled_2021;McLaren;McLaren 765LT Spider;McLaren 765LT Spider;141;repository;repository;;
McLaren_ArturaReward_2022;McLaren;McLaren Artura;McLaren Artura;133;repository;repository;;
McLaren_ArturaRewardRecycled_2022;McLaren;McLaren Artura;McLaren Artura;133;repository;repository;;
McLaren_ArturaSpiderReward_2024;McLaren;McLaren Artura Spider;McLaren Artura Spider;215;repository;repository;;
McLaren_ArturaSpiderRewardRecycled_2024;McLaren;McLaren Artura Spider;McLaren Artura Spider;215;repository;repository;;
McLaren_Elva_2021;McLaren;McLaren Elva;McLaren Elva;;repository;;;
McLaren_ElvaGold_2021;McLaren;McLaren Elva;McLaren Elva;;repository;;;
McLaren_ElvaGOSH_2021;McLaren;McLaren Elva GOSH;McLaren Elva GOSH;;repository;;;
McLaren_ElvaMSO_2021;McLaren;McLaren Elva M1A by MSO;McLaren Elva M1A by MSO;;repository;;;
McLaren_ElvaWindscreenReward_2021;McLaren;McLaren Elva 2021;McLaren Elva 2021;218;repository;repository;;
McLaren_ElvaWindscreenRewardRecycled_2021;McLaren;McLaren Elva 2021;McLaren Elva 2021;218;repository;repository;;
McLaren_F1_1993;McLaren;McLaren F1;McLaren F1;;repository;;;
McLaren_F1GT_1997;McLaren;McLaren F1 GT;McLaren F1 GT;;repository;;;
McLaren_F1LM_1995;McLaren;McLaren F1 LM;McLaren F1 LM;;repository;;;
McLaren_GTReward_2020;McLaren;Mclaren GT;Mclaren GT;107;repository;repository;;
McLaren_GTRewardRecycled_2020;McLaren;Mclaren GT;Mclaren GT;107;repository;repository;;
McLaren_LB650SReward_2015;McLaren;McLaren Liberty Walk 650S;McLaren Liberty Walk 650S;018;repository;repository;;
McLaren_LB650SRewardGold_2015;McLaren;Mclaren Liberty Walk 650S;Mclaren Liberty Walk 650S;;repository;;;
McLaren_LB650SRewardRecycled_2015;McLaren;McLaren Liberty Walk 650S;Mclaren Liberty Walk 650S;018;repository;repository;;
McLaren_P14CoupeReward_2017;McLaren;McLaren 720S;McLaren 720S;020;repository;repository;;
McLaren_P14CoupeRewardRecycled_2017;McLaren;McLaren 720S;Mclaren 720S;020;repository;repository;;
McLaren_P14CoupeSH1_2017;McLaren;McLaren 720S;McLaren 720S;;repository;;;
McLaren_P1_2014;McLaren;McLaren P1​;Mclaren P1;;repository;;;
McLaren_P1GTREvo_2015;McLaren;McLaren P1 GTR Pebble Beach;McLaren P1 GTR Pebble Beach;;repository;;;
McLaren_P1GTRReward_2015;McLaren;Mclaren P1 GTR;Mclaren P1 GTR;014;repository;repository;;
McLaren_P1GTRRewardRecycled_2015;McLaren;Mclaren P1 GTR;Mclaren P1 GTR;014;repository;repository;;
McLaren_Sabre_2022;McLaren;McLaren Sabre by MSO;McLaren Sabre by MSO;;repository;;;
McLaren_Senna_2018;McLaren;McLaren Senna;McLaren Senna;;repository;;;
McLaren_SennaCarbon_2018;McLaren;McLaren Senna Carbon Theme By MSO;McLaren Senna Carbon Theme By MSO;;repository;;;
McLaren_SennaGOSH_2018;McLaren;McLaren Senna GOSH Edition;McLaren Senna GOSH Edition;;repository;;;
McLaren_SennaGTR_2020;McLaren;McLaren Senna GTR;McLaren Senna GTR;;repository;;;
McLaren_SennaGTRLM_2020;McLaren;McLaren Senna GTR LM 'Gulf' Livery;McLaren Senna GTR LM 'Gulf Livery';;repository;;;
McLaren_SennaLE_2018;McLaren;McLaren Senna Launch Edition;McLaren Senna Launch Edition;;repository;;;
McLaren_SLR722EditionCrew_2007;McLaren;McLaren SLR 722 Edition;McLaren SLR 722 Edition;;repository;;;
McLaren_SLR722EditionReward_2006;McLaren;Mclaren SLR 722 Edition;McLaren SLR 722 Edition;157;repository;repository;;
McLaren_SLR722EditionRewardRecycled_2006;McLaren;Mclaren SLR 722 Edition;McLaren SLR 722 Edition;157;repository;repository;;
McLaren_SLR722SRoadster_2009;McLaren;McLaren SLR 722 S Roadster;McLaren SLR 722 S Roadster;;repository;;;
McLaren_SolusGT_2023;McLaren;McLaren Solus GT;McLaren Solus GT;;repository;;;
McLaren_Speedtail_2019;McLaren;McLaren Speedtail;McLaren Speedtail;;repository;;;
McLaren_SpeedtailOrange_2019;McLaren;McLaren Speedtail Orange;McLaren Speedtail Orange;;repository;;;
McLaren_SpeedtailRed_2019;McLaren;McLaren Speedtal Red;McLaren Speedtal Red;;repository;;;
McLaren_SpeedtailRedSEG_2019;McLaren;McLaren Speedtal Red - 3-Star;McLaren Speedtal Red - 3-Star;;repository;;;
McLaren_Vorsteiner570VXReward_2016;McLaren;McLaren Vorsteiner 570-VX;McLaren Vorsteiner 570-VX;026;repository;repository;;
McLaren_Vorsteiner570VXRewardRecycled_2016;McLaren;McLaren Vorsteiner 570-VX;Mclaren Vorsteiner 570-VX;026;repository;repository;;
McLaren_Vorsteiner720SReward_2018;McLaren;McLaren Vorsteiner 720S;McLaren Vorsteiner 720S;060;repository;repository;;
McLaren_Vorsteiner720SRewardRecycled_2018;McLaren;McLaren Vorsteiner 720S;Mclaren Vorsteiner 720S;060;repository;repository;;
McLaren_W1_2025;McLaren;McLaren W1;McLaren W1;;repository;;;
McMurtry_Speirling_2022;McMurtry;McMurtry Speirling Goodwood Edition;McMurtry Speirling Goodwood Edition;;repository;;;
MercedesAMG_CLAEVReward_2025;Mercedes;Mercedes-Benz CLA;Mercedes-Benz CLA;233;repository;repository;;
MercedesAMG_CLAEVRewardRecycled_2025;Mercedes;Mercedes-Benz CLA;Mercedes-Benz CLA;233;repository;repository;;
MercedesAMG_CLE53CoupeReward_2024;Mercedes;Mercedes AMG CLE 53 Coupe;Mercedes AMG CLE 53 Coupe;261;repository;repository;;repository Stage6 file: [260]
MercedesAMG_CLE53CoupeRewardRecycled_2024;Mercedes;Mercedes AMG CLE 53 Coupe;Mercedes AMG CLE 53 Coupe;261;repository;repository;;repository Stage6 file: [260]
MercedesAMG_G63SUVReward_2020;Mercedes;Mercedes AMG G 63;Mercedes AMG G 63 SUV;139;repository;repository;;
MercedesAMG_G63SUVRewardRecycled_2020;Mercedes;Mercedes AMG G 63;Mercedes-AMG G 63;139;repository;repository;;
MercedesAMG_GT3_2020;Mercedes;Mercedes AMG GT3;Mercedes AMG GT3;;repository;;;
MercedesAMG_GT_2015;Mercedes;Mercedes AMG GT;Mercedes AMG GT;;repository;;;
MercedesAMG_GTBlackSeriesReward_2020;Mercedes;Mercedes GT Black Series;Mercedes GT Black Series;112;repository;repository;;
MercedesAMG_GTBlackSeriesRewardRecycled_2020;Mercedes;Mercedes GT Black Series;Mercedes GT Black Series;112;repository;repository;;
MercedesAMG_GTRReward_2017;Mercedes;Mercedes AMG GT R;Mercedes AMG GT R;031;repository;repository;;
MercedesAMG_GTRRewardHalloween_2017;Mercedes;Mercedes-AMG GT R;Mercedes-AMG GT R;;repository;;;
MercedesAMG_GTRRewardRecycled_2017;Mercedes;Mercedes AMG GT R;Mercedes AMG GT R;031;repository;repository;;
MercedesAMG_GTSF8_2015;Mercedes;Mercedes AMG GT S;Mercedes AMG GT S;;repository;;;
MercedesAMG_S63CoupeReward_2020;Mercedes;Mercedes AMG S63 Coupe;Mercedes AMG S63 Coupe;134;repository;repository;;
MercedesAMG_S63CoupeRewardRecycled_2020;Mercedes;Mercedes AMG S63 Coupe;Mercedes AMG S63 Coupe;134;repository;repository;;
MercedesAMGF1_W11_2020;Mercedes F1;Mercedes AMG F1 W11 EQ Performance 44;Mercedes AMG F1 W11 EQ Performance 44;;repository;;;
MercedesAMGF1_W11VB_2020;Mercedes F1;Mercedes AMG F1 W11 EQ Performance 77;Mercedes AMG F1 W11 EQ Performance 77;;repository;;;
MercedesBenz_300SLClassic_1954;Mercedes;Mercedes-Benz 300 SL Coupe;Mercedes-Benz 300 SL Coupe;;repository;;;
MercedesBenz_A45AMG_2014;Mercedes;Mercedes A 45 AMG;Mercedes A 45 AMG;;repository;;;
MercedesBenz_A45AMGElite_2014;Mercedes;#Ruby Rose's Mercedes A 45 AMG;Ruby Rose's A 45 AMG;;repository;;;
MercedesBenz_C63AMGCoupeBlackSeries_2014;Mercedes;Mercedes C 63 AMG Black Series;Mercedes C 63 AMG Black Series;;repository;;;
MercedesBenz_C63AMGEdition507_2014;Mercedes;Mercedes C 63 AMG Coupe Edition 507;Mercedes C 63 AMG Coupe Edition 507;;repository;;;
MercedesBenz_CLA45AMGShootingBrakeBoss_2015;Mercedes;#Ashleigh's Mercedes-Benz CLA 45 AMG;Ashleigh's Mercedes-Benz CLA 45 AMG;;repository;;;
MercedesBenz_CLKGTR_1999;Mercedes;Mercedes Benz CLK GTR;Mercedes Benz CLK GTR;;repository;;;
MercedesBenz_LBC63AMGCoupeBlackSeries_2014;Mercedes;Mercedes LB C 63 AMG Black Series;Mercedes LB C 63 AMG Black Series;;repository;;;
MercedesBenz_SL65AMGBlackSeries_2009;Mercedes;Mercedes Benz SL 65 AMG Black Series;Mercedes Benz SL 65 AMG Black Series;;repository;;;
MercedesBenz_SLSAMGBlackSeries_2013;Mercedes;Mercedes SLS AMG Black Series;Mercedes SLS AMG Black Series;;repository;;;
Mini_CooperJCWGP_2020;Mini;Mini John Cooper Works GP;Mini John Cooper Works GP;;repository;;;
Mini_CooperS_2014;Mini;Mini Cooper S;Mini Cooper S;;repository;;;
Mini_CooperSElite_2014;Mini;#Rico's Mini Cooper S;Rico's Mini Cooper S;;repository;;;
Mitsubishi_EclipseF1_1995;Mitsubishi;Mitsubishi Eclipse;Mitsubishi Eclipse;;repository;;;
Mitsubishi_EclipseSpyderF2_2003;Mitsubishi;Mitsubishi Eclipse Spyder GTS;Mitsubishi Eclipse Spyder GTS;;repository;;;
Mitsubishi_LancerEvolutionIXF3_2006;Mitsubishi;Mitsubishi APR Lancer Evolution IX;Mitsubishi APR Lancer Evolution IX;;repository;;;
